Date,Price
20210623,1845
20210624,1845
20210625,1845
20210628,1845
20210629,1845
20210630,1845
20210701,1845
20210702,1845
20210705,1845
20210706,1845
20210707,1845
20210708,1845
20210709,1845
20210712,1845
20210713,1845
20210714,1845
20210715,1845
20210716,1875
20210719,1875
20210720,1895
20210721,1895
20210722,1905
20210723,1905
20210726,1905
20210727,1905
20210728,1905
20210729,1905
20210730,1905
20210802,1905
20210803,1905
20210804,1915
20210805,1915
20210806,1915
20210809,1895
20210810,1885
20210811,1885
20210812,1885
20210813,1885
20210816,1885
20210817,1915
20210818,1925
20210819,1925
20210820,1925
20210823,1965
20210824,2015
20210825,2035
20210826,2075
20210827,2035
20210830,2035
20210831,2085
20210901,2135
20210902,2185
20210903,2185
20210906,2185
20210907,2145
20210908,2145
20210909,2145
20210910,2195
20210913,2225
20210914,2285
20210915,2345
20210916,2405
20210917,2465
20210918,2535
20210922,2595
20210923,3050
20210924,4250
20210926,4250
20210927,4250
20210928,4050
20210929,4050
20211011,4050
20211012,3950
20211013,3850
20211014,3850
20211015,3850
20211018,3850
20211019,3850
20211020,3950
20211021,4050
20211022,4050
20211025,4050
20211026,3850
20211027,3650
20211028,3450
20211029,3250
20211101,3150
20211102,3050
20211103,2950
20211104,2850
20211105,2750
20211108,2550
20211109,2550
20211110,2450
20211111,2400
20211112,2350
20211115,2250
20211116,2200
20211117,2150
20211118,2150
20211119,2075
20211122,2075
20211123,2075
20211124,2125
20211125,2125
20211126,2125
20211129,2125
20211130,2075
20211201,2075
20211202,2025
20211203,2025
20211206,2005
20211207,2005
20211208,2005
20211209,2005
20211210,2005
20211213,2005
20211214,2005
20211215,1975
20211216,1975
20211217,1975
20211220,1955
20211221,1955
20211222,1955
20211223,1955
20211224,1955
20211227,1955
20211228,1955
20211229,1955
20211230,1955
20211231,1955
20220104,1955
20220105,1905
20220106,1905
20220107,1905
20220110,1905
20220111,1925
20220112,1925
20220113,1945
20220114,1945
20220117,1945
20220118,1945
20220119,1975
20220120,1975
20220121,1975
20220124,1945
20220125,1925
20220126,1925
20220127,1925
20220128,1925
20220207,1925
20220208,1925
20220209,1925
20220210,1925
20220211,1925
20220214,1935
20220215,1935
20220216,1935
20220217,1965
20220218,1965
20220221,1985
20220222,1985
20220223,1985
20220224,1985
20220225,1985
20220228,1985
20220301,1995
20220302,1995
20220303,1995
20220304,2025
20220307,2025
20220308,2085
20220309,2135
20220310,2135
20220311,2185
20220314,2215
20220315,2235
20220316,2235
20220317,2235
20220318,2235
20220321,2215
20220322,2215
20220323,2215
20220324,2215
20220325,2235
20220328,2255
20220329,2255
20220330,2255
20220331,2255
20220401,2255
20220402,2255
20220406,2285
20220407,2335
20220408,2335
20220411,2335
20220412,2335
20220413,2335
20220414,2335
20220415,2335
20220418,2285
20220419,2285
20220420,2285
20220421,2285
20220422,2285
20220424,2285
20220425,2285
20220426,2285
20220427,2285
20220428,2285
20220429,2235
20220505,2185
20220506,2155
20220507,2155
20220509,2115
20220510,2055
20220511,1995
20220512,1945
20220513,1915
20220516,1915
20220517,1935
20220518,1935
20220519,1935
20220520,1945
20220523,1945
20220524,1945
20220525,1915
20220526,1915
20220527,1915
20220530,1915
20220531,1915
20220601,1915
20220602,1935
20220606,1935
20220607,1935
20220608,1935
20220609,1935
20220610,1955
20220613,1935
20220614,1915
20220615,1915
20220616,1915
20220617,1915
20220620,1885
20220621,1885
20220622,1865
20220623,1865
20220624,1865
20220627,1865
20220628,1845
20220629,1845
20220630,1845
20220701,1845
20220704,1825
20220705,1805
20220706,1805
20220707,1805
20220708,1785
20220711,1785
20220712,1765
20220713,1745
20220714,1745
20220715,1695
20220718,1695
20220719,1695
20220720,1695
20220721,1685
20220722,1685
20220725,1685
20220726,1685
20220727,1685
20220728,1685
20220729,1685
20220801,1685
20220802,1685
20220803,1685
20220804,1685
20220805,1685
20220808,1685
20220809,1665
20220810,1665
20220811,1665
20220812,1635
20220815,1635
20220816,1655
20220817,1655
20220818,1655
20220819,1655
20220822,1655
20220823,1655
20220824,1655
20220825,1655
20220826,1655
20220829,1655
20220830,1665
20220831,1665
20220901,1665
20220902,1665
20220905,1625
20220906,1625
20220907,1625
20220908,1615
20220909,1625
20220913,1625
20220914,1635
20220915,1635
20220916,1635
20220919,1635
20220920,1615
20220921,1615
20220922,1625
20220923,1635
20220926,1645
20220927,1645
20220928,1635
20220929,1635
20221010,1665
20221011,1705
20221012,1705
20221013,1705
20221014,1705
20221017,1705
20221018,1665
20221019,1635
20221020,1635
20221021,1635
20221024,1635
20221025,1635
20221026,1635
20221027,1635
20221028,1635
20221031,1635
20221101,1625
20221102,1625
20221103,1625
20221104,1605
20221107,1605
20221108,1605
20221109,1605
20221110,1605
20221111,1605
20221114,1645
20221115,1645
20221116,1645
20221117,1645
20221118,1635
20221121,1635
20221122,1635
20221123,1635
20221124,1625
20221125,1625
20221128,1625
20221129,1625
20221130,1625
20221201,1615
20221202,1625
20221205,1625
20221206,1635
20221207,1635
20221208,1635
20221209,1635
20221212,1635
20221213,1665
20221214,1665
20221215,1665
20221216,1665
20221219,1665
20221220,1665
20221221,1665
20221222,1665
20221223,1665
20221226,1645
20221227,1645
20221228,1645
20221229,1645
20221230,1645
20230103,1645
20230104,1645
20230105,1665
20230106,1665
20230109,1665
20230110,1695
20230111,1695
20230112,1695
20230113,1695
20230116,1695
20230117,1695
20230118,1665
20230130,1665
20230131,1665
20230201,1665
20230202,1685
20230203,1685
20230206,1685
20230207,1665
20230208,1665
20230209,1665
20230210,1645
20230213,1645
20230214,1645
20230215,1645
20230216,1645
20230217,1615
20230220,1615
20230221,1615
20230222,1615
20230223,1615
20230224,1615
20230227,1615
20230228,1615
20230301,1595
20230302,1595
20230303,1615
20230306,1615
20230307,1595
20230308,1575
20230309,1555
20230310,1555
20230313,1555
20230314,1555
20230315,1555
20230316,1585
20230317,1585
20230320,1585
20230321,1585
20230322,1585
20230323,1585
20230324,1585
20230327,1585
20230328,1585
20230329,1585
20230330,1565
20230331,1565
20230403,1565
20230404,1565
20230406,1565
20230407,1565
20230410,1565
20230411,1565
20230412,1585
20230413,1585
20230414,1605
20230417,1585
20230418,1585
20230419,1585
20230420,1585
20230421,1565
20230423,1565
20230424,1565
20230425,1545
20230426,1545
20230427,1545
20230428,1545
20230504,1545
20230505,1525
20230506,1525
20230508,1525
20230509,1525
20230510,1525
20230511,1515
20230512,1515
20230515,1505
20230516,1505
20230517,1505
20230518,1505
20230519,1505
20230522,1485
20230523,1485
20230524,1485
20230525,1485
20230526,1485
20230529,1485
20230530,1485
20230531,1465
20230601,1465
20230602,1435
20230605,1435
20230606,1435
20230607,1435
20230608,1435
20230609,1435
20230612,1435
20230613,1435
20230614,1435
20230615,1435
20230616,1435
20230619,1415
20230620,1415
20230621,1415
20230625,1415
20230626,1415
20230627,1405
20230628,1385
20230629,1385
20230630,1385
20230703,1385
20230704,1365
20230705,1365
20230706,1365
20230707,1365
20230710,1365
20230711,1365
20230712,1365
20230713,1365
20230714,1365
20230717,1365
20230718,1355
20230719,1355
20230720,1355
20230721,1355
20230724,1355
20230725,1355
20230726,1365
20230727,1365
20230728,1375
20230731,1375
20230801,1385
20230802,1385
20230803,1385
20230804,1385
20230807,1385
20230808,1385
20230809,1365
20230810,1365
20230811,1365
20230814,1365
20230815,1365
20230816,1355
20230817,1355
20230818,1355
20230821,1355
20230822,1355
20230823,1345
20230824,1345
20230825,1335
20230828,1335
20230829,1335
20230830,1335
20230831,1335
20230901,1335
20230904,1345
20230905,1345
20230906,1355
20230907,1355
20230908,1355
20230911,1355
20230912,1355
20230913,1355
20230914,1355
20230915,1365
20230918,1365
20230919,1385
20230920,1385
20230921,1385
20230922,1385
20230925,1385
20230926,1385
20230927,1385
20231009,1385
20231010,1385
20231011,1385
20231012,1385
20231013,1375
20231016,1375
20231017,1375
20231018,1375
20231019,1375
20231020,1375
20231023,1365
20231024,1355
20231025,1355
20231026,1355
20231027,1355
20231030,1355
20231031,1355
20231101,1355
20231102,1355
20231103,1355
20231106,1345
20231107,1345
20231108,1345
20231109,1335
20231110,1335
20231113,1335
20231114,1335
20231115,1335
20231116,1335
20231117,1335
20231120,1335
20231121,1335
20231122,1335
20231123,1335
20231124,1335
20231127,1335
